user_id,episode,group,trust_the_agent,prev_agent,updated_agent,prev_agent_mean_score,update_agent_mean_score,prev_agent_feedback_score,updated_agent_feedback_score,choice_to_update,correct_choice_generalized,correct_choice_feedback,choice_time,improved_from_prev_feedback,improved_from_prev_mean
672d98919cc177d28c204e76,4,Salient-Contrast,1,OnlyBlueLH_0706,AllColorsLL1_0526,8.84,6.48,6.5,8.0,0,1,0,13.0,True,False
672d98919cc177d28c204e76,5,Salient-Contrast,1,OnlyBlueLH_0706,NoRedLH1_0612,8.84,10.87,11.1,14.4,0,0,0,16.0,True,True
5883d68d300c0b000113db56,1,Random,1,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,4.3,8.6,1,1,1,37.0,True,True
5883d68d300c0b000113db56,5,Random,1,OnlyBlueLH_0706,AllColorsLH_0617,8.84,9.39,3.8,5.7,1,1,1,43.0,True,True
5fc5b8714f337d14db11f49c,1,Salient-Contrast,0,AllColorsLL1_0526,OnlyGreenLL_0429,6.48,1.88,4.3,5.7,0,1,0,24.0,True,False
5fc5b8714f337d14db11f49c,3,Salient-Contrast,0,AllColorsLL1_0526,OnlyBlueLL_0625,6.48,7.49,7.6,2.7,1,1,0,14.0,False,True
5e29cc3230cf9d03580c34bf,1,Same,0,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,10.9,11.5,1,1,1,63.0,True,True
5e29cc3230cf9d03580c34bf,2,Same,0,OnlyBlueLH_0706,AllColorsLH_0617,8.84,9.39,3.8,5.7,1,1,1,48.0,True,True
5e29cc3230cf9d03580c34bf,4,Same,0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,7.8,9.3,1,1,1,17.0,True,True
5e29cc3230cf9d03580c34bf,5,Same,0,NoRedLH1_0612,AllColorsLL1_0526,10.87,6.48,9.1,7.6,0,1,1,32.0,False,False
654e37a130d94b47675dcebe,1,Salient-Contrast,0,AllColorsLL1_0526,OnlyGreenLL_0429,6.48,1.88,4.3,5.7,0,1,0,14.0,True,False
654e37a130d94b47675dcebe,2,Salient-Contrast,0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,3.5,6.1,1,1,1,11.0,True,True
654e37a130d94b47675dcebe,3,Salient-Contrast,0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,10.9,13.4,1,1,1,15.0,True,True
654e37a130d94b47675dcebe,5,Salient-Contrast,0,NoRedLH1_0612,AllColorsLL1_0526,10.87,6.48,10.0,9.3,0,1,1,8.0,False,False
6108d2066bcc43df291c93f7,1,Control,0,AllColorsLL1_0526,OnlyBlueLL_0625,6.48,7.49,6.7,9.7,1,1,1,0.0,True,True
6108d2066bcc43df291c93f7,2,Control,0,OnlyBlueLL_0625,AllColorsLL1_0526,7.49,6.48,7.6,9.3,1,0,1,0.0,True,False
6108d2066bcc43df291c93f7,3,Control,0,AllColorsLL1_0526,OnlyGreenLL_0429,6.48,1.88,8.0,8.4,1,0,1,0.0,True,False
6108d2066bcc43df291c93f7,4,Control,0,OnlyGreenLL_0429,OnlyBlueLL_0625,1.88,7.49,2.6,7.5,1,1,1,0.0,True,True
6108d2066bcc43df291c93f7,5,Control,0,OnlyBlueLL_0625,OnlyBlueLL_0625,7.49,6.48,8.6,3.7,1,0,0,0.0,False,False
66d6376eb15526056851d558,1,Same,0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,6.7,9.3,0,0,0,108.0,True,True
66d6376eb15526056851d558,2,Same,0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,7.6,10.8,1,1,1,65.0,True,True
66d6376eb15526056851d558,3,Same,0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,9.1,12.2,1,1,1,31.0,True,True
66d6376eb15526056851d558,5,Same,0,NoRedLH1_0612,AllColorsLH_0617,10.87,9.39,9.5,9.3,0,1,1,40.0,False,False
677b8e386966144d94556597,1,Salient-Contrast,1,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,10.9,11.5,1,1,1,25.0,True,True
677b8e386966144d94556597,3,Salient-Contrast,1,OnlyBlueLH_0706,AllColorsLL1_0526,8.84,6.48,11.6,8.2,0,1,1,18.0,False,False
677b8e386966144d94556597,4,Salient-Contrast,1,OnlyBlueLH_0706,NoRedLH1_0612,8.84,10.87,11.1,14.4,1,1,1,14.0,True,True
5f5de7ba9a3ef664001fe837,1,Random,1,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,4.1,9.8,0,0,0,6.0,True,True
5f5de7ba9a3ef664001fe837,2,Random,1,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,4.3,9.1,0,0,0,9.0,True,True
5f5de7ba9a3ef664001fe837,3,Random,1,AllColorsLL1_0526,OnlyBlueLL_0625,6.48,7.49,8.2,11.6,0,0,0,6.0,True,True
5f5de7ba9a3ef664001fe837,4,Random,1,AllColorsLL1_0526,OnlyBlueLL_0625,6.48,7.49,3.7,8.6,0,0,0,5.0,True,True
5f5de7ba9a3ef664001fe837,5,Random,1,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,6.7,9.7,0,0,0,5.0,True,True
676f2ff678d74407b518207d,3,Same,0,AllColorsLL1_0526,OnlyBlueLL_0625,6.48,7.49,3.5,7.5,1,1,1,16.0,True,True
676f2ff678d74407b518207d,4,Same,0,OnlyBlueLL_0625,OnlyGreenLL_0429,7.49,1.88,6.7,8.4,1,0,1,14.0,True,False
676f2ff678d74407b518207d,5,Same,0,OnlyGreenLL_0429,OnlyBlueLL_0625,1.88,7.49,-5.4,7.8,1,1,1,20.0,True,True
5f149a954d733b51cc1175d2,1,Salient-Contrast,1,AllColorsLL1_0526,OnlyGreenLL_0429,6.48,1.88,8.2,5.6,1,0,0,44.0,False,False
5f149a954d733b51cc1175d2,4,Salient-Contrast,1,OnlyGreenLL_0429,OnlyBlueLL_0625,1.88,7.49,-3.4,10.2,1,1,1,20.0,True,True
666332bdc5b6f8765b5e62f2,3,Random,1,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,8.2,11.9,0,0,0,40.0,True,True
666332bdc5b6f8765b5e62f2,4,Random,1,AllColorsLL1_0526,OnlyGreenLL_0429,6.48,1.88,3.5,2.6,0,1,1,14.0,False,False
666332bdc5b6f8765b5e62f2,5,Random,1,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,5.6,11.4,1,1,1,9.0,True,True
6501f7c274092e1270832a17,1,Same,0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,7.3,9.3,1,1,1,16.0,True,True
6501f7c274092e1270832a17,2,Same,0,AllColorsLH_0617,OnlyBlueLH_0706,9.39,8.84,6.1,9.5,1,0,1,48.0,True,False
6501f7c274092e1270832a17,3,Same,0,OnlyBlueLH_0706,NoRedLH1_0612,8.84,10.87,11.1,14.4,1,1,1,59.0,True,True
6501f7c274092e1270832a17,4,Same,0,NoRedLH1_0612,OnlyBlueLL_0625,10.87,7.49,13.4,14.1,1,0,1,37.0,True,False
6501f7c274092e1270832a17,5,Same,0,OnlyBlueLL_0625,AllColorsLH_0617,7.49,9.39,2.7,7.8,1,1,1,51.0,True,True
6658b1b56a1df274ee633fdc,1,Control,1,AllColorsLL1_0526,OnlyBlueLL_0625,6.48,7.49,3.7,8.6,1,1,1,0.0,True,True
6658b1b56a1df274ee633fdc,2,Control,1,OnlyBlueLL_0625,AllColorsLH_0617,7.49,9.39,7.5,6.1,1,1,0,0.0,False,True
6658b1b56a1df274ee633fdc,3,Control,1,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,13.2,14.4,1,1,1,0.0,True,True
67104c7deff954cb22438402,1,Same,1,AllColorsLL1_0526,OnlyGreenLL_0429,6.48,1.88,9.3,7.0,1,0,0,72.0,False,False
67104c7deff954cb22438402,2,Same,1,OnlyGreenLL_0429,AllColorsLH_0617,1.88,9.39,2.5,5.7,1,1,1,28.0,True,True
67104c7deff954cb22438402,4,Same,1,AllColorsLH_0617,OnlyBlueLL_0625,9.39,7.49,9.8,4.7,0,1,1,142.0,False,False
63038a4810d4751896ffcd01,2,Control,0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,4.9,7.2,1,1,1,0.0,True,True
63038a4810d4751896ffcd01,4,Control,0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,11.4,12.9,1,1,1,0.0,True,True
6765e5d4ee75be7807670beb,1,Salient-Contrast,0,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,10.4,10.4,1,1,1,25.0,True,True
6765e5d4ee75be7807670beb,3,Salient-Contrast,0,OnlyBlueLH_0706,NoRedLH1_0612,8.84,10.87,7.6,10.0,1,1,1,12.0,True,True
6765e5d4ee75be7807670beb,4,Salient-Contrast,0,NoRedLH1_0612,OnlyBlueLL_0625,10.87,7.49,13.4,14.1,0,1,0,27.0,True,False
6765e5d4ee75be7807670beb,5,Salient-Contrast,0,NoRedLH1_0612,AllColorsLH_0617,10.87,9.39,9.9,11.0,0,1,0,29.0,True,False
60ff1f78061fc7decaf31f11,1,Random,0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,7.6,10.8,1,1,1,32.0,True,True
60ff1f78061fc7decaf31f11,2,Random,0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,5.7,9.1,1,1,1,33.0,True,True
60ff1f78061fc7decaf31f11,3,Random,0,NoRedLH1_0612,AllColorsLL1_0526,10.87,6.48,10.0,9.3,0,1,1,12.0,False,False
5f57be602095072bb238a7ab,1,Control,0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,4.9,7.2,1,1,1,0.0,True,True
5f57be602095072bb238a7ab,4,Control,0,AllColorsLH_0617,OnlyBlueLH_0706,9.39,8.84,10.9,11.5,1,0,1,0.0,True,False
5f57be602095072bb238a7ab,5,Control,0,OnlyBlueLH_0706,OnlyBlueLH_0706,8.84,9.39,10.4,11.4,1,1,1,0.0,True,True
67ca2b138e29010f04934911,2,Random,0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,5.6,11.4,0,0,0,64.0,True,True
67ca2b138e29010f04934911,3,Random,0,AllColorsLL1_0526,OnlyBlueLL_0625,6.48,7.49,4.9,7.8,1,1,1,15.0,True,True
67ca2b138e29010f04934911,4,Random,0,OnlyBlueLL_0625,AllColorsLH_0617,7.49,9.39,7.5,6.1,1,1,0,18.0,False,True
67ca2b138e29010f04934911,5,Random,0,AllColorsLH_0617,OnlyBlueLH_0706,9.39,8.84,9.3,9.7,1,0,1,13.0,True,False
67914a71e31261f2ae882759,1,Same,0,AllColorsLL1_0526,OnlyBlueLL_0625,6.48,7.49,6.7,9.7,1,1,1,46.0,True,True
67914a71e31261f2ae882759,2,Same,0,OnlyBlueLL_0625,AllColorsLL1_0526,7.49,6.48,4.8,8.2,1,0,1,45.0,True,False
67914a71e31261f2ae882759,3,Same,0,AllColorsLL1_0526,OnlyGreenLL_0429,6.48,1.88,9.3,7.0,1,0,0,61.0,False,False
67914a71e31261f2ae882759,4,Same,0,OnlyGreenLL_0429,OnlyBlueLL_0625,1.88,7.49,4.4,4.7,1,1,1,69.0,True,True
6722478c409070762121307f,1,Control,1,AllColorsLL1_0526,OnlyGreenLL_0429,6.48,1.88,9.3,7.0,1,0,0,0.0,False,False
6722478c409070762121307f,2,Control,1,OnlyGreenLL_0429,OnlyBlueLH_0706,1.88,8.84,-5.4,7.8,1,1,1,0.0,True,True
6722478c409070762121307f,3,Control,1,OnlyBlueLH_0706,OnlyBlueLL_0625,8.84,7.49,7.4,4.7,1,0,0,0.0,False,False
6722478c409070762121307f,4,Control,1,OnlyBlueLL_0625,OnlyGreenLL_0429,7.49,1.88,10.2,-3.4,1,0,0,0.0,False,False
6722478c409070762121307f,5,Control,1,OnlyGreenLL_0429,OnlyGreenLL_0429,1.88,6.48,2.5,2.9,1,1,1,0.0,True,True
5dbf261c3b89f23ccd3007af,1,Salient-Contrast,0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,3.7,11.0,1,1,1,17.0,True,True
6007421356226920359b5f3e,1,Same,0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,11.9,15.1,1,1,1,27.0,True,True
6007421356226920359b5f3e,2,Same,0,AllColorsLH_0617,OnlyBlueLH_0706,9.39,8.84,9.1,8.6,0,1,1,48.0,False,False
6007421356226920359b5f3e,3,Same,0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,11.4,13.0,1,1,1,21.0,True,True
6007421356226920359b5f3e,5,Same,0,NoRedLH1_0612,AllColorsLL1_0526,10.87,6.48,10.0,9.3,0,1,1,38.0,False,False
66c9f523ec6668e0cfab755c,1,Control,0,AllColorsLL1_0526,OnlyGreenLL_0429,6.48,1.88,9.3,7.0,1,0,0,0.0,False,False
66c9f523ec6668e0cfab755c,2,Control,0,OnlyGreenLL_0429,OnlyBlueLH_0706,1.88,8.84,0.8,9.7,1,1,1,0.0,True,True
66c9f523ec6668e0cfab755c,3,Control,0,OnlyBlueLH_0706,AllColorsLL1_0526,8.84,6.48,10.4,10.4,1,0,1,0.0,True,False
66c9f523ec6668e0cfab755c,4,Control,0,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,4.4,11.1,1,1,1,0.0,True,True
66c9f523ec6668e0cfab755c,5,Control,0,OnlyBlueLH_0706,OnlyBlueLH_0706,8.84,6.48,11.6,8.2,1,0,0,0.0,False,False
5d7fd2a5987f70001602d95b,1,Random,0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,4.1,9.8,1,1,1,284.0,True,True
5d7fd2a5987f70001602d95b,3,Random,0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,10.9,13.4,1,1,1,29.0,True,True
6658b1b0d96a48e41e7e971a,2,Same,0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,3.7,11.0,1,1,1,22.0,True,True
6658b1b0d96a48e41e7e971a,3,Same,0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,8.9,10.0,1,1,1,26.0,True,True
6658b1b0d96a48e41e7e971a,5,Same,0,NoRedLH1_0612,OnlyBlueLL_0625,10.87,7.49,12.8,11.6,1,0,0,19.0,False,False
66743f920e8215acd55b8eb3,1,Salient-Contrast,0,AllColorsLL1_0526,OnlyGreenLL_0429,6.48,1.88,8.0,8.4,0,1,0,55.0,True,False
66743f920e8215acd55b8eb3,2,Salient-Contrast,0,AllColorsLL1_0526,OnlyBlueLL_0625,6.48,7.49,3.5,7.5,1,1,1,68.0,True,True
66743f920e8215acd55b8eb3,3,Salient-Contrast,0,OnlyBlueLL_0625,AllColorsLH_0617,7.49,9.39,2.7,7.8,1,1,1,23.0,True,True
66743f920e8215acd55b8eb3,4,Salient-Contrast,0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,10.8,14.7,1,1,1,16.0,True,True
6144b21806fb764e5f179bc2,1,Salient-Contrast,1,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,7.6,10.8,1,1,1,33.0,True,True
6144b21806fb764e5f179bc2,2,Salient-Contrast,1,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,8.9,10.0,0,0,0,35.0,True,True
6144b21806fb764e5f179bc2,3,Salient-Contrast,1,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,9.8,10.2,1,1,1,31.0,True,True
6144b21806fb764e5f179bc2,5,Salient-Contrast,1,NoRedLH1_0612,AllColorsLH_0617,10.87,9.39,9.9,11.0,0,1,0,28.0,True,False
6776c927f9dc484f730bf614,2,Random,1,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,3.7,11.4,1,1,1,56.0,True,True
6776c927f9dc484f730bf614,3,Random,1,OnlyBlueLH_0706,AllColorsLL1_0526,8.84,6.48,11.6,8.2,1,0,0,20.0,False,False
6776c927f9dc484f730bf614,5,Random,1,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,10.4,10.4,0,0,1,30.0,True,True
5e39e1e2c8aeb01fe7aca4b6,1,Random,0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,5.6,11.4,1,1,1,16.0,True,True
5e39e1e2c8aeb01fe7aca4b6,2,Random,0,AllColorsLH_0617,AllColorsLL1_0526,9.39,6.48,7.2,4.9,0,1,1,25.0,False,False
5e39e1e2c8aeb01fe7aca4b6,4,Random,0,AllColorsLH_0617,AllColorsLL1_0526,9.39,6.48,6.1,3.5,0,1,1,15.0,False,False
5e39e1e2c8aeb01fe7aca4b6,5,Random,0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,11.0,11.4,1,1,1,19.0,True,True
66d31a1b0515fe747830bab9,1,Random,1,AllColorsLL1_0526,OnlyGreenLL_0429,6.48,1.88,8.2,-0.5,1,0,0,21.0,False,False
66d31a1b0515fe747830bab9,2,Random,1,OnlyGreenLL_0429,AllColorsLL1_0526,1.88,6.48,2.4,10.4,0,0,0,11.0,True,True
67e461f383bb0fc948ffd5fd,1,Same,0,AllColorsLL1_0526,OnlyGreenLL_0429,6.48,1.88,10.9,7.3,1,0,0,32.0,False,False
67e461f383bb0fc948ffd5fd,2,Same,0,OnlyGreenLL_0429,AllColorsLH_0617,1.88,9.39,-0.5,7.8,1,1,1,34.0,True,True
67e461f383bb0fc948ffd5fd,3,Same,0,AllColorsLH_0617,OnlyBlueLH_0706,9.39,8.84,9.1,8.6,1,0,0,46.0,False,False
67e461f383bb0fc948ffd5fd,4,Same,0,OnlyBlueLH_0706,NoRedLH1_0612,8.84,10.87,7.7,9.5,1,1,1,20.0,True,True
67e461f383bb0fc948ffd5fd,5,Same,0,NoRedLH1_0612,AllColorsLL1_0526,10.87,6.48,10.0,9.3,0,1,1,48.0,False,False
67e069199f5b036960b0cc5f,1,Salient-Contrast,0,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,7.6,7.6,1,1,1,15.0,True,True
67e069199f5b036960b0cc5f,2,Salient-Contrast,0,OnlyBlueLH_0706,OnlyBlueLL_0625,8.84,7.49,10.4,10.4,0,1,1,48.0,True,False
649ed52c6deb05c245aa42db,1,Control,0,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,10.9,11.5,1,1,1,0.0,True,True
649ed52c6deb05c245aa42db,2,Control,0,OnlyBlueLH_0706,OnlyBlueLL_0625,8.84,7.49,8.6,10.2,1,0,1,0.0,True,False
649ed52c6deb05c245aa42db,3,Control,0,OnlyBlueLL_0625,OnlyBlueLH_0706,7.49,8.84,4.8,7.6,1,1,1,0.0,True,True
649ed52c6deb05c245aa42db,4,Control,0,OnlyBlueLH_0706,OnlyBlueLL_0625,8.84,7.49,7.6,2.7,1,0,0,0.0,False,False
649ed52c6deb05c245aa42db,5,Control,0,OnlyBlueLL_0625,OnlyBlueLL_0625,7.49,8.84,10.4,11.1,1,1,1,0.0,True,True
67d01671bd666a9fb9c603fb,1,Random,0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,4.1,9.8,1,1,1,66.0,True,True
67d01671bd666a9fb9c603fb,2,Random,0,AllColorsLH_0617,OnlyBlueLH_0706,9.39,8.84,9.3,7.7,1,0,0,64.0,False,False
67d01671bd666a9fb9c603fb,3,Random,0,OnlyBlueLH_0706,AllColorsLL1_0526,8.84,6.48,6.5,8.0,0,1,0,29.0,True,False
67e1dc9c35b6facf1079fb30,1,Salient-Contrast,1,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,8.0,11.0,1,1,1,62.0,True,True
67e1dc9c35b6facf1079fb30,2,Salient-Contrast,1,AllColorsLH_0617,OnlyBlueLL_0625,9.39,7.49,7.8,2.7,0,1,1,31.0,False,False
67e1dc9c35b6facf1079fb30,3,Salient-Contrast,1,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,11.9,12.8,1,1,1,14.0,True,True
67e1dc9c35b6facf1079fb30,5,Salient-Contrast,1,NoRedLH1_0612,OnlyBlueLL_0625,10.87,7.49,13.4,14.1,0,1,0,15.0,True,False
676055469b245b53e81358d0,1,Same,0,AllColorsLL1_0526,OnlyBlueLL_0625,6.48,7.49,4.9,7.8,1,1,1,26.0,True,True
676055469b245b53e81358d0,2,Same,0,OnlyBlueLL_0625,OnlyGreenLL_0429,7.49,1.88,4.7,4.4,1,0,0,14.0,False,False
676055469b245b53e81358d0,3,Same,0,OnlyGreenLL_0429,AllColorsLH_0617,1.88,9.39,2.5,5.7,1,1,1,5.0,True,True
676055469b245b53e81358d0,4,Same,0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,6.1,9.5,1,1,1,3.0,True,True
661ec48c618b7a27e5a9077a,1,Same,1,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,4.3,8.6,1,1,1,76.0,True,True
661ec48c618b7a27e5a9077a,2,Same,1,OnlyBlueLH_0706,AllColorsLL1_0526,8.84,6.48,11.1,4.4,0,1,1,51.0,False,False
661ec48c618b7a27e5a9077a,3,Same,1,OnlyBlueLH_0706,AllColorsLL1_0526,8.84,6.48,7.7,7.3,0,1,1,45.0,False,False
672be724a1f9a800fcbd3d02,4,Salient-Contrast,0,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,4.3,8.6,1,1,1,60.0,True,True
60e526b8c0bb71dce32c3166,1,Salient-Contrast,0,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,4.3,8.6,1,1,1,52.0,True,True
60e526b8c0bb71dce32c3166,2,Salient-Contrast,0,OnlyBlueLH_0706,AllColorsLL1_0526,8.84,6.48,3.8,2.9,0,1,1,9.0,False,False
60e526b8c0bb71dce32c3166,3,Salient-Contrast,0,OnlyBlueLH_0706,AllColorsLH_0617,8.84,9.39,11.6,11.9,1,1,1,58.0,True,True
60e526b8c0bb71dce32c3166,4,Salient-Contrast,0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,11.4,13.0,0,0,0,25.0,True,True
60e526b8c0bb71dce32c3166,5,Salient-Contrast,0,AllColorsLH_0617,OnlyBlueLL_0625,9.39,7.49,7.8,2.7,0,1,1,45.0,False,False
66f52b5788cb0f542d8b25d5,3,Random,1,AllColorsLL1_0526,OnlyBlueLL_0625,6.48,7.49,4.4,10.4,1,1,1,20.0,True,True
66f52b5788cb0f542d8b25d5,4,Random,1,OnlyBlueLL_0625,OnlyGreenLL_0429,7.49,1.88,7.7,-11.0,1,0,0,12.0,False,False
602d1d984787306b190f0b43,2,Same,0,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,7.6,12.8,1,1,1,13.0,True,True
6604906b9c2bd27270e6cc2b,1,Control,0,AllColorsLL1_0526,OnlyBlueLL_0625,6.48,7.49,10.9,14.1,1,1,1,0.0,True,True
6604906b9c2bd27270e6cc2b,2,Control,0,OnlyBlueLL_0625,OnlyGreenLL_0429,7.49,1.88,3.6,7.5,1,0,1,0.0,True,False
6604906b9c2bd27270e6cc2b,3,Control,0,OnlyGreenLL_0429,AllColorsLH_0617,1.88,9.39,0.8,9.3,1,1,1,0.0,True,True
6604906b9c2bd27270e6cc2b,4,Control,0,AllColorsLH_0617,AllColorsLH_0617,9.39,7.49,7.2,7.8,1,0,1,0.0,True,False
62b5da77688feb883eba275d,1,Control,0,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,4.3,8.6,1,1,1,0.0,True,True
62b5da77688feb883eba275d,3,Control,0,OnlyBlueLH_0706,AllColorsLH_0617,8.84,9.39,7.7,9.3,1,1,1,0.0,True,True
62b5da77688feb883eba275d,4,Control,0,AllColorsLH_0617,OnlyBlueLH_0706,9.39,8.84,10.9,11.5,1,0,1,0.0,True,False
62b5da77688feb883eba275d,5,Control,0,OnlyBlueLH_0706,OnlyBlueLH_0706,8.84,9.39,11.4,11.4,1,1,1,0.0,True,True
66c0f464e0ff62798027b486,2,Random,0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,7.6,7.8,1,1,1,55.0,True,True
66c0f464e0ff62798027b486,3,Random,0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,8.9,10.0,1,1,1,66.0,True,True
66c0f464e0ff62798027b486,4,Random,0,NoRedLH1_0612,AllColorsLH_0617,10.87,9.39,9.9,11.0,0,1,0,45.0,True,False
66c0f464e0ff62798027b486,5,Random,0,NoRedLH1_0612,OnlyBlueLL_0625,10.87,7.49,12.8,11.6,1,0,0,40.0,False,False
63469da3cef76cc5b3523b97,1,Salient-Contrast,1,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,8.0,6.5,1,1,0,26.0,False,True
63469da3cef76cc5b3523b97,2,Salient-Contrast,1,OnlyBlueLH_0706,AllColorsLH_0617,8.84,9.39,3.8,5.7,1,1,1,23.0,True,True
665cc6c3bc1bea935ccfebbf,1,Salient-Contrast,1,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,4.1,9.8,1,1,1,48.0,True,True
665cc6c3bc1bea935ccfebbf,2,Salient-Contrast,1,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,8.9,10.0,1,1,1,21.0,True,True
665cc6c3bc1bea935ccfebbf,3,Salient-Contrast,1,NoRedLH1_0612,OnlyBlueLL_0625,10.87,7.49,9.9,6.7,0,1,1,22.0,False,False
66049315b5c325fdaafea8fa,1,Same,0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,7.6,10.8,1,1,1,30.0,True,True
66049315b5c325fdaafea8fa,2,Same,0,AllColorsLH_0617,OnlyBlueLL_0625,9.39,7.49,9.3,9.7,1,0,1,43.0,True,False
66049315b5c325fdaafea8fa,3,Same,0,OnlyBlueLL_0625,OnlyBlueLH_0706,7.49,8.84,10.2,8.6,1,1,0,59.0,False,True
66049315b5c325fdaafea8fa,4,Same,0,OnlyBlueLH_0706,AllColorsLL1_0526,8.84,6.48,11.5,10.9,0,1,1,31.0,False,False
66049315b5c325fdaafea8fa,5,Same,0,OnlyBlueLH_0706,AllColorsLL1_0526,8.84,6.48,7.6,9.3,1,0,1,20.0,True,False
6314c1e76c3f71e2127f1976,3,Control,0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,4.9,7.2,1,1,1,0.0,True,True
6314c1e76c3f71e2127f1976,4,Control,0,AllColorsLH_0617,OnlyBlueLH_0706,9.39,8.84,10.9,11.5,1,0,1,0.0,True,False
655e1678dd2c966d4754ecb4,2,Salient-Contrast,0,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,10.4,10.4,1,1,1,31.0,True,True
655e1678dd2c966d4754ecb4,3,Salient-Contrast,0,OnlyBlueLH_0706,NoRedLH1_0612,8.84,10.87,7.4,10.2,1,1,1,26.0,True,True
6426cfe964863ee2ff26642f,1,Random,0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,3.5,6.1,1,1,1,21.0,True,True
6426cfe964863ee2ff26642f,2,Random,0,AllColorsLH_0617,AllColorsLL1_0526,9.39,6.48,9.8,4.1,1,0,0,19.0,False,False
6426cfe964863ee2ff26642f,3,Random,0,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,8.0,6.5,1,1,0,20.0,False,True
6426cfe964863ee2ff26642f,4,Random,0,OnlyBlueLH_0706,AllColorsLL1_0526,8.84,6.48,11.6,8.2,0,1,1,17.0,False,False
673321669f5c5d443040682b,1,Control,0,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,10.4,10.4,1,1,1,0.0,True,True
673321669f5c5d443040682b,3,Control,0,OnlyBlueLH_0706,OnlyBlueLL_0625,8.84,7.49,8.6,10.2,1,0,1,0.0,True,False
673321669f5c5d443040682b,4,Control,0,OnlyBlueLL_0625,AllColorsLL1_0526,7.49,6.48,2.7,7.6,1,0,1,0.0,True,False
673321669f5c5d443040682b,5,Control,0,AllColorsLL1_0526,AllColorsLL1_0526,6.48,9.39,3.7,11.0,1,1,1,0.0,True,True
