StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q389_Browser,Q389_Version,Q389_Operating System,Q389_Resolution,Consent timing_First Click,Consent timing_Last Click,Consent timing_Page Submit,Consent timing_Click Count,Consent,prolific_id,Q1_First Click,Q1_Last Click,Q1_Page Submit,Q1_Click Count,Q118_First Click,Q118_Last Click,Q118_Page Submit,Q118_Click Count,Q110,Q160,Q163,Q165,Q178,Q164,Q179,Q608_First Click,Q608_Last Click,Q608_Page Submit,Q608_Click Count,Q609,Tutorial,Q613,Q653_First Click,Q653_Last Click,Q653_Page Submit,Q653_Click Count,Q655,Q192_First Click,Q192_Last Click,Q192_Page Submit,Q192_Click Count,Q657,Q614_First Click,Q614_Last Click,Q614_Page Submit,Q614_Click Count,Q615,Q193_First Click,Q193_Last Click,Q193_Page Submit,Q193_Click Count,Q171,Q593_First Click,Q593_Last Click,Q593_Page Submit,Q593_Click Count,Q594,Q175,Q197_First Click,Q197_Last Click,Q197_Page Submit,Q197_Click Count,Q196,Demographics timing_First Click,Demographics timing_Last Click,Demographics timing_Page Submit,Demographics timing_Click Count,age,gender,country,country_3_TEXT,education,education_6_TEXT,ai,AI_1,AI_2,AI_3,AI_4,AI_5,comments,Q261,Random_ID,AWSURL,group,ProlificID,agent_level,bonus_group
2025-08-18 08:41:55,2025-08-18 09:09:48,IP Address,77.111.122.147,100,1672,True,2025-08-18 09:09:48,R_8Nj5J1MGpkEKgiB,,,,,53.4916,-2.3009,anonymous,EN,Chrome,138.0.0.0,Windows NT 10.0,1366x768,13.971,13.971,15.531,1,I confirm my participation in the study,67e0870d582edce0a2764d1f,0,0,153.309,0,0,0,39.275,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,22.527,303.437,309.998,3,,4242,,,,,,,,,,,,0.791,42.617,144.515,4,,4.051,573.937,589.569,2,APPL3,9.689,10.473,25.231,2,I will let the AI agent play,I trust that I have taught the agent well,,,,,,3.474,30.627,31.889,11,29,M,United Kingdom,,Bachelor level academic education,,"Moderately familiar (practical experience, e.g., using AI-powered tools or assistants)",6,7. Strongly agree,7. Strongly agree,3,5,N/A,,9976719530,,3,67e0870d582edce0a2764d1f,APPL3,APPL3
2025-08-18 08:51:55,2025-08-18 09:10:35,IP Address,86.175.133.168,100,1120,True,2025-08-18 09:10:36,R_8oCqMMXblC0iY0N,,,,,51.8872,0.0346,anonymous,EN,Chrome,138.0.0.0,Windows NT 10.0,1920x1080,8.002,8.002,10.398,1,I confirm my participation in the study,6765e3e630aa57d5175dce36,0,0,36.472,0,0,0,7.508,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,16.559,368.584,371.057,2,,4242,,,,,,,,,,,,0,0,23.719,0,,2.333,333.433,334.674,2,APPL3,7.713,8.931,64.759,2,I will play myself,"Cannot trust the AI to fully be able to get the maximum amount of points, only partially knows how to complete a round.",1.847,35.807,37.4,2,2323,1.434,29.33,32.13,11,41,M,United Kingdom,,Bachelor level academic education,,"Somewhat familiar (some knowledge, e.g., from a course or self-study)",1. Strongly disagree,1. Strongly disagree,1. Strongly disagree,7. Strongly agree,1. Strongly disagree,,,2258764844,,1,6765e3e630aa57d5175dce36,APPL3,2323
2025-08-18 08:52:04,2025-08-18 09:14:18,IP Address,174.94.109.15,100,1334,True,2025-08-18 09:14:18,R_6ejxz3C5YHNNRBv,,,,,45.4962,-73.8234,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1920x1080,131.686,131.686,132.572,1,I confirm my participation in the study,6605b86838c8ba1440cd547c,0,0,65.021,0,0,0,35.926,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,57.912,310.856,313.883,2,,4242,,,,,,,,,,,,0,0,12.423,0,,2.802,493.368,497.379,2,APPL2,8.731,19.627,30.43,2,I will let the AI agent play,I put my trust in the trained avatar over myself,,,,,,1.676,23.253,23.864,10,50,M,Canada,,Bachelor level academic education,,"Very familiar (frequent user or hobbyist, e.g., building AI models or applications)",7. Strongly agree,7. Strongly agree,7. Strongly agree,1. Strongly disagree,7. Strongly agree,,,9766183246,,4,6605b86838c8ba1440cd547c,APPL2,APPL2
2025-08-18 08:38:11,2025-08-18 09:17:50,IP Address,193.35.234.102,100,2378,True,2025-08-18 09:17:50,R_8TAZa1NQyNoYJ9E,,,,,51.4535,-2.5917,anonymous,EN,Edge,139.0.0.0,Windows NT 10.0,1280x720,687.259,688.432,689.798,2,I confirm my participation in the study,642ef01a04c9f327767cde23,41.445,133.389,135.067,9,52.726,63.332,68.831,2,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,37.934,356.748,361.159,4,,4242,,,,,,,,,,,,0,0,125.622,0,,4.99,497.864,500.99,2,APPL3,29.701,49.416,52.358,4,I will play myself,Not 100% sure the trained agent won't make a mistake,2.887,80.101,82.788,2,2323,2.411,38.796,39.832,15,53,M,United Kingdom,,Bachelor level academic education,,"Slightly familiar (basic awareness, e.g., from news or media)",6,6,6,5,6,,,1654468411,,1,642ef01a04c9f327767cde23,APPL3,2323
2025-08-18 08:52:18,2025-08-18 09:18:08,IP Address,72.178.171.53,100,1550,True,2025-08-18 09:18:09,R_6dE2bTHjU5VxzBw,,,,,30.5045,-97.8209,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1366x768,16.36,16.36,17.572,1,I confirm my participation in the study,609551c1ade88f8463666fb8,0,0,143.895,0,0,0,39.177,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,59.666,514.92,518.04,2,,4242,,0,0,153.337,0,,5.692,421.948,426.111,2,APPL3,,,,,,,,,,,10.981,62.117,64.644,9,I will let the AI agent play,I am curious to see how well the AI agent will perform having being trained.,,,,,,1.832,30.749,31.849,10,25,M,United states,,Bachelor level academic education,,"Very familiar (frequent user or hobbyist, e.g., building AI models or applications)",5,6,6,4. Neither agree nor disagree,6,N/A,,7376502507,,0,609551c1ade88f8463666fb8,APPL3,APPL3
2025-08-18 08:19:10,2025-08-18 08:21:23,IP Address,69.248.110.96,15,132,False,2025-08-18 09:19:12,R_3Hh9rNWDHKz0OSQ,,,,,39.8066,-74.5284,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1536x864,11.89,11.89,13.626,1,I confirm my participation in the study,651c1abbc73b6eea8fa97193,0,0,103.931,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9089908962,,1,651c1abbc73b6eea8fa97193,,
2025-08-18 08:19:30,2025-08-18 08:34:29,IP Address,81.132.88.184,65,898,False,2025-08-18 09:19:33,R_2zOTOWHD0HOr84m,,,,,51.6004,-0.1168,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1280x720,8.675,10.59,12.497,2,I confirm my participation in the study,6756e98b064a0fa2dd7793d4,13.993,87.43,89.661,8,8.673,51.764,53.469,3,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,27.553,437.631,439.325,5,,4242,,,,,,,,,,,,20.895,56.016,70.3,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8294638125,,1,6756e98b064a0fa2dd7793d4,,
2025-08-18 08:19:40,2025-08-18 08:29:02,IP Address,63.155.1.104,65,561,False,2025-08-18 09:19:43,R_7pL4TdiqK07bNcg,,,,,44.0563,-122.9164,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1920x1080,2.319,2.319,3.403,1,I confirm my participation in the study,62ac7d0d794fad54e6cf7d84,0,0,44.838,0,0,0,15.353,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,32.587,279.563,281.446,2,,4242,,,,,,,,,,,,0,0,47.126,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8915832326,,2,62ac7d0d794fad54e6cf7d84,,
2025-08-18 08:20:01,2025-08-18 08:24:00,IP Address,82.132.217.101,35,238,False,2025-08-18 09:20:04,R_6hRVjRVrBdxoNBi,,,,,55.8892,-4.2351,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1920x1080,8.735,8.735,10.31,1,I confirm my participation in the study,676e8422294dd6823d5f77e3,17.37,68.141,69.992,3,20.515,20.515,22.094,1,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6512686699,,2,676e8422294dd6823d5f77e3,,
2025-08-18 08:20:22,2025-08-18 08:44:22,IP Address,185.241.227.210,65,1439,False,2025-08-18 09:20:23,R_8GkPiw7g13pXsyx,,,,,53.6875,-1.6263,anonymous,EN,Chrome,137.0.0.0,CrOS x86_64 14541.0.0,1706x959,7.296,7.296,9.466,1,I confirm my participation in the study,5b9ca13a06114100010699b8,94.523,142.946,144.128,7,19.919,19.919,21.701,1,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,16.839,232.608,235.744,3,,4242,,,,,,,,,,,,11.746,104.087,106.488,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7454691952,,1,5b9ca13a06114100010699b8,,
2025-08-18 08:21:14,2025-08-18 08:23:33,IP Address,86.177.95.63,8,139,False,2025-08-18 09:21:14,R_2atSl8bwpOBeu1W,,,,,51.9159,-0.6703,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1730x973,14.577,14.577,17.062,1,I confirm my participation in the study,57756cc47ba34c00010c8844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3150019977,,0,57756cc47ba34c00010c8844,,
2025-08-18 08:23:01,2025-08-18 09:01:21,IP Address,76.146.14.62,50,2300,False,2025-08-18 09:23:10,R_5jJYp9aEaG3aFUZ,,,,,47.8948,-122.2031,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1444x813,22.217,22.217,24.261,1,I confirm my participation in the study,5d4c7acd2799110019400b6a,0,0,345.077,0,0,0,61.857,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,53.778,888.865,892.815,2,,4242,,0,0,227.086,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7042541725,,0,5d4c7acd2799110019400b6a,,
2025-08-18 08:23:31,2025-08-18 09:16:58,IP Address,86.9.64.7,54,3207,False,2025-08-18 09:23:31,R_2jXBfilJpaIJs1b,,,,,53.3933,-2.1336,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1536x864,14.122,16.508,18.147,2,I confirm my participation in the study,55ac3198fdf99b6de3b68b23,0,0,203.413,0,0,0,64.099,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,50.729,2671.917,2673.593,4,,4242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4572854635,,1,55ac3198fdf99b6de3b68b23,,
2025-08-18 08:24:14,2025-08-18 08:27:44,IP Address,170.85.58.108,35,209,False,2025-08-18 09:24:16,R_8TI4bxa3mwYxSgx,,,,,51.5081,-0.1278,anonymous,EN,Edge,139.0.0.0,Windows NT 10.0,1280x800,5.217,5.217,5.848,1,I confirm my participation in the study,612adba08b8235b31539c704,0,0,17.59,0,2.853,2.853,3.223,1,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4316430994,,2,612adba08b8235b31539c704,,
2025-08-18 08:57:59,2025-08-18 09:24:28,IP Address,147.147.53.219,100,1589,True,2025-08-18 09:24:28,R_2dEPfp4ved5z3VJ,,,,,51.4236,-0.9554,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1560x1040,7.405,7.405,9.069,1,I confirm my participation in the study,631623dc8a64a7f2d743deac,38.577,122.073,142.106,14,25.008,25.008,36.356,2,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,6.079,285.504,288.771,5,,4242,,,,,,,,,,,,0,0,75.539,0,,4.387,641.417,645.303,2,APPL3,12.301,13.852,57.469,2,I will play myself,"During the last part, i wasn't able to change the moves, I want to do it myself rather than AI",3.484,74.982,78.78,2,2322,1.871,22.019,24.767,23,55,M,United Kingdom,,Bachelor level academic education,,"Very familiar (frequent user or hobbyist, e.g., building AI models or applications)",7. Strongly agree,7. Strongly agree,7. Strongly agree,1. Strongly disagree,7. Strongly agree,"During the study when I was asked to change the moves of the AI, I wasn't allowed to change it. the moves I requested as an alternative moves were just assigned to one square.",,5916925194,,1,631623dc8a64a7f2d743deac,APPL3,2322
2025-08-18 08:24:54,2025-08-18 08:43:55,IP Address,66.52.252.38,54,1141,False,2025-08-18 09:24:56,R_1QyDmMuGVTMi3fg,,,,,32.5845,-97.3741,anonymous,EN,Chrome,138.0.0.0,CrOS x86_64 14541.0.0,1920x1080,2.462,2.462,3.773,1,I confirm my participation in the study,66e046b11e9e1bd327a5c240,0,0,28.779,0,0,0,11.948,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,9.404,9.404,1002.063,1,,4242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8993389700,,3,66e046b11e9e1bd327a5c240,,
2025-08-18 08:32:52,2025-08-18 09:25:04,IP Address,84.68.176.10,100,3131,True,2025-08-18 09:25:04,R_2sb6XzSt7bzSnjv,,,,,51.4805,-0.0113,anonymous,EN,Chrome,139.0.0.0,Macintosh,1710x1107,3.306,3.306,5.387,1,I confirm my participation in the study,5875778b5c17910001ea4f35,0,0,66.656,0,0,0,29.502,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,12.101,2336.947,2351.473,2,,4242,,,,,,,,,,,,0,0,43.252,0,,3.495,432.23,433.958,2,APPL3,7.412,8.445,14.352,2,I will play myself,I made fewer mistakes,1.638,23.538,25.996,2,2323,1.22,25.902,28.295,13,45,M,United Kingdom,,Bachelor level academic education,,"Very familiar (frequent user or hobbyist, e.g., building AI models or applications)",5,6,5,2,5,,,6035866159,,2,5875778b5c17910001ea4f35,APPL3,2323
2025-08-18 08:25:59,2025-08-18 08:29:28,IP Address,73.242.242.210,21,208,False,2025-08-18 09:25:59,R_1j8uvRb2yYV7doW,,,,,35.1434,-106.5665,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1366x768,132.129,132.129,133.603,1,I confirm my participation in the study,5fefefa4c9707d3516361c9c,0,0,31.462,0,0,0,2.361,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2794356354,,1,5fefefa4c9707d3516361c9c,,
2025-08-18 08:25:58,2025-08-18 08:34:14,IP Address,68.189.185.63,35,496,False,2025-08-18 09:26:01,R_7gbZZ4IoGYdKrPd,,,,,35.6355,-82.5645,anonymous,EN,Chrome,138.0.0.0,Windows NT 10.0,1536x960,1.758,1.758,4.409,1,I confirm my participation in the study,6476aa4940468b5c3eec6e63,44.488,65.806,97.483,2,0,0,19.718,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4095965667,,1,6476aa4940468b5c3eec6e63,,
2025-08-18 08:26:54,2025-08-18 08:53:57,IP Address,68.170.3.77,35,1623,False,2025-08-18 09:26:55,R_31XWqJ9oPVJo9Gz,,,,,37.751,-97.822,anonymous,EN,Chrome,131.0.0.0,Windows NT 11.0,1366x768,28.785,30.401,31.806,2,I confirm my participation in the study,678e6eb7170e3a5da7c4ab91,52.702,72.635,74.899,3,15.367,84.676,93.062,3,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4277053777,,3,678e6eb7170e3a5da7c4ab91,,
2025-08-18 08:52:11,2025-08-18 09:27:03,IP Address,82.10.115.71,100,2092,True,2025-08-18 09:27:04,R_2uPt5q5Sc6sPeP8,,,,,53.4368,-2.6024,anonymous,EN,Chrome,140.0.0.0,Macintosh,1728x1117,63.254,63.254,65.758,1,I confirm my participation in the study,65651805d1afb42ba1a55476,66.688,86.364,231.404,4,0,0,70.168,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,59.508,350.511,351.571,2,,4242,,,,,,,,,,,,0,0,133.229,0,,9.788,625.302,626.319,2,APPL3,13.784,16.85,46.837,2,I will play myself,I think I can do it smarter than AI agent.,142.505,213.423,214.6,3,2323,1.277,35.418,36.633,11,53,M,United Kingdom,,Bachelor level academic education,,"Moderately familiar (practical experience, e.g., using AI-powered tools or assistants)",6,6,6,5,3,,,2388886899,,2,65651805d1afb42ba1a55476,APPL3,2323
2025-08-18 08:27:40,2025-08-18 08:30:57,IP Address,90.211.75.83,31,197,False,2025-08-18 09:27:41,R_24BIiJFVcAYumyJ,,,,,51.4535,-2.5917,anonymous,EN,Firefox,141.0,Windows NT 10.0,1536x864,5.232,5.232,6.329,1,I confirm my participation in the study,56f7e6ee35c4760006278ee0,0,0,29.68,0,0,0,15.154,0,,Turn Right,-0.1,Pickup,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2986214885,,2,56f7e6ee35c4760006278ee0,,
2025-08-18 08:28:05,2025-08-18 08:36:04,IP Address,98.180.244.85,21,478,False,2025-08-18 09:28:11,R_6b1rWb2ftzTBbLm,,,,,29.6475,-82.404,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1366x768,278.408,278.408,279.621,1,I confirm my participation in the study,5969496f06679c00014b818e,11.979,59.24,83.876,3,3.47,13.311,49.624,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4752074940,,4,5969496f06679c00014b818e,,
2025-08-18 08:29:05,2025-08-18 08:54:58,IP Address,84.69.185.181,8,1552,False,2025-08-18 09:29:08,R_8fnR2E2erNKoIFP,,,,,55.8483,-4.3481,anonymous,EN,Firefox,141.0,Windows NT 10.0,1920x1080,2.337,2.337,5.263,1,I confirm my participation in the study,668aff42ad8464c121d4a519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2572092338,,1,668aff42ad8464c121d4a519,,
2025-08-18 08:32:30,2025-08-18 08:54:02,IP Address,47.205.212.251,65,1291,False,2025-08-18 09:32:39,R_3vShJFEyXIfPlaV,,,,,28.0084,-82.6951,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1920x1080,87.902,87.902,90.78,1,I confirm my participation in the study,66660a053b08e2a34f9b945c,132.972,134.212,144.201,2,0,0,43.942,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,54.383,480.671,483.54,2,,4242,,,,,,,,,,,,17.249,39.601,65.494,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5167313291,,3,66660a053b08e2a34f9b945c,,
2025-08-18 08:38:00,2025-08-18 08:49:42,IP Address,91.124.4.222,21,701,False,2025-08-18 09:38:05,R_8JJljY1uwThV1kF,,,,,51.5081,-0.1278,anonymous,EN,Chrome,137.0.0.0,Windows NT 10.0,1366x768,21.583,23.436,24.508,3,I confirm my participation in the study,66084cde8c8b94db6ce51ac9,160.898,269.026,270.407,11,339.116,342.732,344.361,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9943061003,,4,66084cde8c8b94db6ce51ac9,,
2025-08-18 08:38:07,2025-08-18 08:48:05,IP Address,68.192.227.17,50,597,False,2025-08-18 09:38:11,R_7hSjaKMaN2wXiw3,,,,,40.5978,-74.0001,anonymous,EN,Chrome,138.0.0.0,CrOS x86_64 14541.0.0,1366x768,2.397,3.348,4.997,2,I confirm my participation in the study,60ca4cfb5c287146cad0695a,31.77,37.785,38.676,2,4.399,10.033,21.427,3,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,19.214,270.353,270.967,4,,4242,,4.607,30.723,31.769,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1569110263,,0,60ca4cfb5c287146cad0695a,,
2025-08-18 08:46:37,2025-08-18 09:38:16,IP Address,73.122.203.251,100,3099,True,2025-08-18 09:38:17,R_7yTUQMStok8FznX,,,,,33.9916,-83.8901,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,2560x1440,23.148,23.148,135.361,1,I confirm my participation in the study,66b3baa4900bec0442ea4647,244.749,283.834,341.208,3,4.174,11.325,35.074,3,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,22.719,402.848,406.829,5,,4242,,4.437,19.08,168.359,3,,6.872,1191.791,1193.506,3,APPL3,,,,,,,,,,,11.957,13.935,38.98,2,I will let the AI agent play,The agent that was presented to me made minor mistakes but I liked a lot of the choices it made.,,,,,,1.586,36.224,37.209,13,29,F,United states,,8-12 years,,"Moderately familiar (practical experience, e.g., using AI-powered tools or assistants)",6,5,7. Strongly agree,3,6,"I think this would have been better if we were allowed to update the agent and fully show it how to do it. Doing it step by step made it confusing because I would update an action but then, the next action would still be part of the mistake that needed to be corrected.",,6665404582,,0,66b3baa4900bec0442ea4647,APPL3,APPL3
2025-08-18 08:57:41,2025-08-18 09:40:10,IP Address,51.14.48.88,100,2548,True,2025-08-18 09:40:10,R_21trEz5RIqSjSVX,,,,,53.8508,-1.7877,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1536x864,26.847,26.847,28.402,1,I confirm my participation in the study,5e10c664e7802178da96078a,0,0,161.568,0,73.434,76.496,79.145,2,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,53.068,290.942,302.311,4,,4242,,,,,,,,,,,,0,0,115.909,0,,10.355,726.321,729.885,3,APPL3,12.226,81.257,141.084,5,I will play myself,"I think the avatar is too irritational and listens to some of your advice, but then ignores advice you previously gave it. I think I would rather control my own bonus.",2.916,124.579,131.094,3,2323,1.322,52.43,54.665,12,30,M,United Kingdom,,Master level academic education,,"Moderately familiar (practical experience, e.g., using AI-powered tools or assistants)",5,5,7. Strongly agree,3,5,,,7805585732,,4,5e10c664e7802178da96078a,APPL3,2323
2025-08-18 09:28:07,2025-08-18 09:43:23,IP Address,86.10.85.181,100,916,True,2025-08-18 09:43:24,R_2e89ZYJB9rwBUSN,,,,,52.5329,-1.5791,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1920x1200,13.818,13.818,15.67,1,I confirm my participation in the study,677564db10691f008b2aba14,0,0,36.126,0,0,0,18.649,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,21.213,161.697,164.988,3,,4242,,,,,,,,,,,,0,0,69.39,0,,3.407,396.989,401.47,2,APPL1,10.263,11.425,32.421,2,I will play myself,I like to be in charge of my own destiny,2.525,32.075,35.154,2,2321,1.338,24.604,25.863,10,37,F,United Kingdom,,Master level academic education,,"Slightly familiar (basic awareness, e.g., from news or media)",4. Neither agree nor disagree,4. Neither agree nor disagree,4. Neither agree nor disagree,4. Neither agree nor disagree,3,,,7618083755,,1,677564db10691f008b2aba14,APPL1,2321
2025-08-18 08:45:41,2025-08-18 08:53:49,IP Address,95.175.134.154,35,487,False,2025-08-18 09:45:46,R_2DiTY4WCkAcsCaJ,,,,,52.4867,-1.8989,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1536x864,6.798,6.798,8.286,1,I confirm my participation in the study,5ee0edcb962eba464f486b40,97.893,113.461,154.251,3,0,0,46.6,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9022385406,,2,5ee0edcb962eba464f486b40,,
2025-08-18 09:21:51,2025-08-18 09:52:35,IP Address,146.199.171.215,100,1844,True,2025-08-18 09:52:36,R_8OvOz8OW66sL4mB,,,,,57.1386,-2.1761,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1920x1080,13.653,13.653,17.184,1,I confirm my participation in the study,666ee8731e58823c1fda4f0c,0,0,164.973,0,0,0,29.992,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,33.959,218.301,224.15,2,,4242,,,,,,,,,,,,0,0,121.146,0,,6.774,907.634,910.307,3,APPL3,30.098,51.445,55.24,7,I will let the AI agent play,I think the trained ai now knows the best choices to make.,,,,,,1.563,29.655,30.754,15,22,M,United Kingdom,,8-12 years,,"Moderately familiar (practical experience, e.g., using AI-powered tools or assistants)",7. Strongly agree,7. Strongly agree,7. Strongly agree,6,6,"It was a little challenging at times, but overall really enjoyed the training exercise.",,9619043859,,3,666ee8731e58823c1fda4f0c,APPL3,APPL3
2025-08-18 09:08:08,2025-08-18 09:27:13,IP Address,94.2.40.67,65,1145,False,2025-08-18 10:08:09,R_8PNuF5jZI7xxbSi,,,,,52.1752,-2.2028,anonymous,EN,Chrome,138.0.0.0,Windows NT 10.0,1536x864,5.116,5.806,7.489,2,I confirm my participation in the study,57811ce809fb910001335702,40.557,105.855,107.889,2,8.475,16.141,17.363,2,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,14.615,281.844,283.572,4,,4242,,,,,,,,,,,,5.571,32.414,34.451,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6166496538,,3,57811ce809fb910001335702,,
2025-08-18 10:00:48,2025-08-18 10:19:34,IP Address,173.32.223.223,100,1126,True,2025-08-18 10:19:35,R_6dUzpnRyA6Dy8Zb,,,,,47.5351,-52.7614,anonymous,EN,Chrome,138.0.0.0,Windows NT 10.0,1366x768,3.973,5.828,7.401,2,I confirm my participation in the study,5ef7204033605901ce86c0b0,17.414,57.379,58.68,11,10.252,10.252,13.54,1,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,11.929,207.683,208.985,4,,4242,,19.097,87.923,89.649,6,,3.197,559.444,562.273,3,APPL2,,,,,,,,,,,7.818,11.085,37.282,3,I will let the AI agent play,I get a bit confused with turning and sometimes make unnecessary moves,,,,,,1.929,30.117,31.547,15,29,F,Canada,,8-12 years,,"Somewhat familiar (some knowledge, e.g., from a course or self-study)",3,3,6,7. Strongly agree,3,,,9617326161,,0,5ef7204033605901ce86c0b0,APPL2,APPL2
2025-08-18 10:42:14,2025-08-18 10:42:24,IP Address,76.32.194.67,100,9,True,2025-08-18 10:42:25,R_6RjUhuMpnO6eyM3,,,,,33.7372,-117.8232,anonymous,EN,Chrome,139.0.0.0,Android 10,384x832,1.094,2.299,3.401,2,I confirm my participation in the study,6120d602c1976a4114dcb110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7839519491,,0,6120d602c1976a4114dcb110,,
